locid,ndowid,timestamp,lng,lat,hdop,species,mgmtarea,deviceid
6,6,4/24/2015 20:00,-143.90797,63.46873,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/25/2015 0:01,-143.93711,63.47823,1,Lynx,Tetlin Refuge,ATS
6,6,4/25/2015 4:01,-143.8981,63.48916,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/25/2015 8:00,-143.85459,63.49134,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/25/2015 12:00,-143.8514,63.49109,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/25/2015 16:00,-143.85166,63.49114,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 0:00,-143.86766,63.49474,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 4:00,-143.91952,63.48842,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 8:00,-143.92117,63.47493,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 12:00,-143.89648,63.47239,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 16:00,-143.89591,63.47237,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/26/2015 20:00,-143.86779,63.46471,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 0:00,-143.8818,63.4641,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 4:00,-143.89114,63.46527,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 8:00,-143.89335,63.46479,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 12:00,-143.89343,63.46487,1,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 16:00,-143.89505,63.46336,1,Lynx,Tetlin Refuge,ATS
6,6,4/27/2015 20:00,-143.91488,63.46283,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 0:00,-143.92167,63.46389,0.7,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 4:00,-143.92906,63.46341,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 8:01,-143.95362,63.46458,1.4,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 12:00,-143.95364,63.46451,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 16:00,-143.95349,63.46441,1.6,Lynx,Tetlin Refuge,ATS
6,6,4/28/2015 20:00,-143.94726,63.47171,1,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 0:01,-143.92556,63.49059,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 4:00,-143.92453,63.48957,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 8:00,-143.92007,63.48847,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 12:00,-143.91969,63.48693,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 16:01,-143.9215,63.49088,1.7,Lynx,Tetlin Refuge,ATS
6,6,4/29/2015 20:00,-143.91282,63.48632,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 0:00,-143.90702,63.48386,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 4:00,-143.87496,63.48777,1,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 8:00,-143.84666,63.47235,1,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 12:00,-143.85743,63.46489,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 16:00,-143.87905,63.45846,1,Lynx,Tetlin Refuge,ATS
6,6,4/30/2015 20:00,-143.88882,63.45449,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/1/2015 0:00,-143.93714,63.46454,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/1/2015 8:00,-143.90701,63.47833,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/1/2015 12:00,-143.89332,63.48397,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/1/2015 16:00,-143.89396,63.4843,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/1/2015 20:00,-143.89405,63.4843,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/2/2015 0:00,-143.89401,63.4843,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/2/2015 12:01,-143.85659,63.4799,1,Lynx,Tetlin Refuge,ATS
6,6,5/2/2015 16:00,-143.85197,63.48151,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/2/2015 20:00,-143.84658,63.48175,1,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 0:00,-143.84591,63.47749,1,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 4:01,-143.85716,63.47143,1,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 8:01,-143.86291,63.47026,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 12:00,-143.86491,63.4689,1,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 16:00,-143.87333,63.47866,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/3/2015 20:00,-143.88162,63.47186,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 0:00,-143.92356,63.47206,1,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 4:00,-143.93341,63.46676,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 8:00,-143.9364,63.48169,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 12:00,-143.92341,63.48675,1,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 16:00,-143.92112,63.48678,1,Lynx,Tetlin Refuge,ATS
6,6,5/4/2015 20:00,-143.90766,63.48628,1,Lynx,Tetlin Refuge,ATS
6,6,5/5/2015 0:00,-143.92051,63.49076,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/5/2015 4:01,-143.9351,63.4745,1,Lynx,Tetlin Refuge,ATS
6,6,5/5/2015 8:00,-143.9544,63.4494,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/5/2015 12:00,-143.92701,63.46067,1,Lynx,Tetlin Refuge,ATS
6,6,5/5/2015 20:00,-143.92704,63.46067,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/6/2015 4:00,-143.90954,63.4604,1,Lynx,Tetlin Refuge,ATS
6,6,5/6/2015 8:00,-143.90122,63.45983,1.7,Lynx,Tetlin Refuge,ATS
6,6,5/6/2015 12:00,-143.88694,63.45869,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/6/2015 16:00,-143.90847,63.45922,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/6/2015 20:00,-143.90846,63.4592,1.5,Lynx,Tetlin Refuge,ATS
6,6,5/7/2015 4:01,-143.92211,63.47267,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/7/2015 8:00,-143.90838,63.48617,1.7,Lynx,Tetlin Refuge,ATS
6,6,5/7/2015 12:00,-143.89077,63.48645,1.7,Lynx,Tetlin Refuge,ATS
6,6,5/7/2015 16:00,-143.8903,63.48609,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/7/2015 20:00,-143.88996,63.48322,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 0:00,-143.88969,63.48001,1,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 4:00,-143.88963,63.481,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 8:00,-143.85876,63.48743,1,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 12:00,-143.85795,63.48474,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 16:01,-143.8585,63.48086,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/8/2015 20:00,-143.84381,63.48278,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/9/2015 0:00,-143.85952,63.4917,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/9/2015 4:00,-143.87074,63.48721,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/9/2015 12:01,-143.88587,63.48862,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/9/2015 16:00,-143.89088,63.48764,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/9/2015 20:00,-143.89245,63.48874,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 0:00,-143.919,63.48936,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 4:00,-143.93211,63.48297,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 8:00,-143.94927,63.47254,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 12:00,-143.94715,63.47058,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 16:01,-143.94715,63.47068,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/10/2015 20:00,-143.95904,63.46351,1.5,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 0:00,-143.94334,63.4652,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 4:00,-143.93455,63.47193,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 8:00,-143.93464,63.47666,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 12:00,-143.92689,63.4813,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 16:00,-143.92704,63.48119,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/5/2015 20:00,-143.85545,63.48487,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/6/2015 4:00,-143.86543,63.48435,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/6/2015 8:00,-143.86773,63.48474,1,Lynx,Tetlin Refuge,ATS
6,6,4/6/2015 12:00,-143.86677,63.48479,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/6/2015 16:00,-143.86807,63.48322,1.4,Lynx,Tetlin Refuge,ATS
6,6,4/6/2015 20:00,-143.8776,63.4855,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/7/2015 4:00,-143.90446,63.48748,1,Lynx,Tetlin Refuge,ATS
6,6,4/7/2015 8:00,-143.89358,63.47711,1.6,Lynx,Tetlin Refuge,ATS
6,6,4/7/2015 12:01,-143.88351,63.47212,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/7/2015 16:00,-143.88269,63.47154,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/7/2015 20:00,-143.87146,63.47339,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/8/2015 0:00,-143.85269,63.47132,1,Lynx,Tetlin Refuge,ATS
6,6,4/8/2015 8:00,-143.85125,63.4895,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/8/2015 12:00,-143.85102,63.48953,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/8/2015 16:00,-143.85125,63.48937,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/8/2015 20:01,-143.86811,63.48809,1,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 0:00,-143.89076,63.48575,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 4:00,-143.91555,63.48307,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 8:00,-143.94363,63.46549,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 12:00,-143.94464,63.46387,1,Lynx,Tetlin Refuge,ATS
6,6,5/11/2015 20:00,-143.92616,63.48126,1,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 0:00,-143.91877,63.47873,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 4:00,-143.92099,63.47824,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 8:00,-143.91441,63.48187,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 12:00,-143.92854,63.49113,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 16:00,-143.90649,63.48423,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/12/2015 20:01,-143.90647,63.48434,1,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 0:00,-143.90876,63.47572,1,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 4:00,-143.91273,63.47724,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 8:00,-143.91461,63.47701,1.6,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 12:00,-143.91404,63.47568,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 16:00,-143.9141,63.47661,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/13/2015 20:00,-143.91857,63.47682,1,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 0:00,-143.90919,63.47017,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 4:00,-143.88603,63.46407,1,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 8:00,-143.87776,63.46096,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 12:00,-143.86479,63.45937,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 16:00,-143.86445,63.45937,1,Lynx,Tetlin Refuge,ATS
6,6,5/14/2015 20:00,-143.86344,63.457,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 0:00,-143.85891,63.45876,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 4:00,-143.86746,63.46371,1.8,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 8:01,-143.8626,63.46963,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 12:00,-143.86352,63.46912,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 16:01,-143.86413,63.46525,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/15/2015 20:00,-143.86642,63.46379,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 0:00,-143.88589,63.46185,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 4:01,-143.91702,63.46562,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 8:00,-143.93373,63.47627,1,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 12:00,-143.92491,63.48066,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 16:01,-143.92468,63.48043,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/16/2015 20:00,-143.9262,63.49023,1.8,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 0:00,-143.90992,63.47779,1.5,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 4:00,-143.91201,63.477,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 8:00,-143.891,63.48304,1,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 12:01,-143.89103,63.48306,1.7,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 16:00,-143.89411,63.4847,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/17/2015 20:00,-143.8955,63.48543,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/18/2015 0:00,-143.87829,63.48545,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/18/2015 4:00,-143.85667,63.49136,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/18/2015 8:00,-143.86437,63.4917,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/18/2015 12:00,-143.87562,63.49059,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/18/2015 16:00,-143.87559,63.49056,1,Lynx,Tetlin Refuge,ATS
6,6,5/19/2015 0:01,-143.94096,63.47923,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/19/2015 4:00,-143.93539,63.47661,1,Lynx,Tetlin Refuge,ATS
6,6,5/19/2015 8:00,-143.93449,63.47677,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/19/2015 12:00,-143.93449,63.47673,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/19/2015 16:00,-143.93521,63.47647,1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 0:00,-143.94593,63.46897,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 4:00,-143.94088,63.46669,1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 8:00,-143.93795,63.47086,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 12:00,-143.92694,63.47073,1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 16:00,-143.92486,63.4804,1,Lynx,Tetlin Refuge,ATS
6,6,5/20/2015 20:00,-143.92456,63.481,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 0:00,-143.92486,63.4803,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 4:00,-143.9246,63.4802,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 8:00,-143.92488,63.48075,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 12:00,-143.92495,63.48058,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 16:00,-143.92495,63.4805,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/21/2015 20:00,-143.92483,63.48066,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 0:00,-143.92445,63.48016,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 4:01,-143.92488,63.48067,1,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 8:00,-143.92486,63.48062,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 12:00,-143.92501,63.48058,1,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 16:00,-143.92486,63.48039,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/22/2015 20:00,-143.92478,63.48114,1,Lynx,Tetlin Refuge,ATS
6,6,5/23/2015 0:00,-143.92478,63.48073,1.5,Lynx,Tetlin Refuge,ATS
6,6,5/23/2015 4:00,-143.9248,63.48056,1,Lynx,Tetlin Refuge,ATS
6,6,5/23/2015 8:00,-143.92463,63.48064,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/23/2015 20:00,-143.92475,63.48069,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/24/2015 0:01,-143.9248,63.48075,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/24/2015 4:00,-143.92478,63.48071,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/24/2015 8:01,-143.91526,63.47846,1,Lynx,Tetlin Refuge,ATS
6,6,5/24/2015 12:00,-143.92478,63.48069,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/24/2015 20:00,-143.92453,63.48102,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/25/2015 0:00,-143.92463,63.48191,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/25/2015 4:00,-143.90853,63.47677,1,Lynx,Tetlin Refuge,ATS
6,6,5/25/2015 8:00,-143.92488,63.48081,1,Lynx,Tetlin Refuge,ATS
6,6,5/25/2015 12:00,-143.92488,63.48062,1,Lynx,Tetlin Refuge,ATS
6,6,5/25/2015 20:01,-143.92483,63.48073,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 0:00,-143.92333,63.47063,1,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 4:00,-143.86128,63.47863,1.1,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 8:01,-143.9248,63.48069,1,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 12:00,-143.92486,63.48057,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 16:00,-143.92478,63.48059,1,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 16:01,-143.9248,63.48067,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/26/2015 20:00,-143.92491,63.48041,1,Lynx,Tetlin Refuge,ATS
6,6,5/27/2015 0:00,-143.9389,63.47058,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/27/2015 4:00,-143.92483,63.48077,1,Lynx,Tetlin Refuge,ATS
6,6,5/27/2015 8:00,-143.92475,63.4806,1,Lynx,Tetlin Refuge,ATS
6,6,5/27/2015 20:00,-143.91931,63.4856,1,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 0:01,-143.90034,63.46104,1,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 4:00,-143.9248,63.48058,1,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 8:00,-143.92509,63.4811,1,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 12:00,-143.88475,63.47263,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 16:01,-143.8665,63.47804,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/28/2015 20:00,-143.92478,63.48076,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/29/2015 0:00,-143.92488,63.48052,1,Lynx,Tetlin Refuge,ATS
6,6,5/29/2015 4:00,-143.92456,63.48079,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/29/2015 8:00,-144.02659,63.47605,1,Lynx,Tetlin Refuge,ATS
6,6,5/29/2015 12:00,-143.90815,63.48037,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/29/2015 20:00,-143.90878,63.48055,0.8,Lynx,Tetlin Refuge,ATS
6,6,5/30/2015 4:01,-143.90869,63.48037,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/30/2015 8:00,-143.90885,63.48076,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/30/2015 12:00,-143.90847,63.47891,1.6,Lynx,Tetlin Refuge,ATS
6,6,5/30/2015 16:00,-143.9083,63.48052,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/30/2015 20:00,-143.92712,63.47283,0.9,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 0:00,-143.91812,63.47029,1.7,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 4:00,-143.90876,63.48043,1.3,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 8:01,-143.90873,63.48058,1.4,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 12:01,-143.92495,63.48058,1.2,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 16:00,-143.92486,63.48056,1,Lynx,Tetlin Refuge,ATS
6,6,5/31/2015 20:00,-143.90878,63.48039,1,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 0:00,-143.90876,63.48046,1.5,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 4:00,-143.90945,63.46437,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 8:00,-143.90876,63.48047,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 12:00,-143.90888,63.48052,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 16:01,-143.9087,63.48036,1,Lynx,Tetlin Refuge,ATS
6,6,6/1/2015 20:00,-143.90873,63.48043,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/2/2015 0:00,-143.90873,63.4804,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/2/2015 4:00,-143.91636,63.47617,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/2/2015 8:00,-143.90869,63.48027,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/2/2015 12:00,-143.89985,63.48087,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/2/2015 16:00,-143.90873,63.48009,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/3/2015 0:00,-143.90869,63.48039,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/3/2015 4:01,-143.90866,63.48046,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/3/2015 8:01,-143.86184,63.47118,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/3/2015 12:00,-143.90884,63.48026,1,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 0:01,-143.9217,63.48447,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 4:00,-143.90878,63.48046,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 8:00,-143.92369,63.47704,1.4,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 12:00,-143.90888,63.48036,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 16:00,-143.92709,63.4615,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/4/2015 20:01,-143.9167,63.47772,1,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 0:00,-143.89779,63.48278,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 4:00,-143.85223,63.47524,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 8:00,-143.88909,63.46804,1.4,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 12:00,-143.9087,63.48049,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 16:00,-143.91308,63.4818,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/5/2015 20:01,-143.90884,63.47934,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 0:00,-143.9087,63.48051,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 4:00,-143.90824,63.48015,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 8:00,-143.89347,63.48657,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 12:00,-143.90884,63.48049,1,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 16:00,-143.9389,63.4633,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/6/2015 20:00,-143.90873,63.48043,1.7,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 0:00,-143.90884,63.48046,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 4:00,-143.90873,63.48051,1,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 8:01,-143.9087,63.4805,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 12:00,-143.90885,63.48049,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 16:01,-143.8984,63.45884,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/7/2015 20:00,-143.90876,63.48036,1,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 0:00,-143.90876,63.48043,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 4:00,-143.90861,63.48052,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 8:00,-143.88963,63.48695,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 12:00,-143.90861,63.48035,1,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 16:01,-143.90861,63.48052,1.6,Lynx,Tetlin Refuge,ATS
6,6,6/8/2015 20:00,-143.90876,63.48043,0.9,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 0:00,-143.89256,63.48502,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 4:00,-143.84895,63.4912,1,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 8:00,-143.87222,63.47741,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 12:00,-143.9082,63.48031,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 16:00,-143.90861,63.48058,1.4,Lynx,Tetlin Refuge,ATS
6,6,6/9/2015 20:00,-143.90873,63.48044,1,Lynx,Tetlin Refuge,ATS
6,6,6/10/2015 0:01,-143.90888,63.48043,1.3,Lynx,Tetlin Refuge,ATS
6,6,6/10/2015 4:00,-143.90873,63.48053,1,Lynx,Tetlin Refuge,ATS
6,6,6/10/2015 8:00,-143.90625,63.48125,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/10/2015 12:00,-143.90637,63.4813,1,Lynx,Tetlin Refuge,ATS
6,6,6/10/2015 20:00,-143.90652,63.47922,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 0:01,-143.90626,63.48124,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 4:00,-143.89572,63.48179,1.4,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 8:00,-143.90626,63.4813,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 12:00,-143.90626,63.48114,1.2,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 16:00,-143.90634,63.4813,1.1,Lynx,Tetlin Refuge,ATS
6,6,6/11/2015 20:00,-143.90632,63.48116,0.9,Lynx,Tetlin Refuge,ATS
